canonical_smiles,JAK1,JAK2,JAK3,TYK2,Δ(JAK1-JAK2),Δ(JAK1-JAK3),Δ(JAK1-TYK2),Δmin_vs_other
C=CC(=O)N1CCCC(n2nc(-c3cc(C=O)n(C)n3)c3c(N)ncnc32)C1,6.67,7.94,7.01,,-1.2700000000000005,-0.33999999999999986,,-1.2700000000000005
C=CC(=O)N1CCCC(n2nc(-c3cc(N4CCOCC4)n(C)n3)c3c(N)ncnc32)C1,6.44,7.88,7.39,,-1.4399999999999995,-0.9499999999999993,,-1.4399999999999995
C=CC(=O)N1CCCC(n2nc(-c3cnn(C)c3)c3c(N)ncnc32)C1,6.21,6.4,8.21,5.93,-0.1900000000000004,-2.000000000000001,0.28000000000000025,-2.000000000000001
C=CC(=O)N1CCCC(n2nc(-c3cnn(CCOC)c3)c3c(N)ncnc32)C1,5.87,6.23,7.67,5.67,-0.3600000000000003,-1.7999999999999998,0.20000000000000018,-1.7999999999999998
C=CC(=O)N1CCCC(n2nc(Br)c3c(N)ncnc32)C1,6.77,7.03,7.47,,-0.2600000000000007,-0.7000000000000002,,-0.7000000000000002
C=CC(=O)N1CCCC(n2nc(I)c3c(N)ncnc32)C1,,7.08,7.66,,,,,
C=CC(=O)N1CCC[C@@H](N(C)c2ncnc3[nH]ccc23)C1,5.525,,6.585,,,-1.0599999999999996,,-1.0599999999999996
C=CC(=O)N1CCC[C@@H](Nc2ncnc3[nH]ccc23)C1,5.85,,7.109999999999999,,,-1.2599999999999998,,-1.2599999999999998
C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,,,7.62,,,,,
C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCN(CC)CC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,,,8.92,,,,,
C=CC(=O)N1CCC[C@@H](Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3[nH]cc(-c4cncc(NC)n4)c23)C1,,,7.96,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c4c3OCO4)c3c(N)ncnc32)C1,,,6.3,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)C45CCC(CC4)C5)c4c3OCO4)c3c(N)ncnc32)C1,,,6.3,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4cc5ccccc5s4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.72,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(-c5ccccc5)cc4)c4c3OCO4)c3c(N)ncnc32)C1,,,6.92,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(C#N)cc4)c4c3OCO4)c3c(N)ncnc32)C1,,,6.43,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(C(C)(C)C)cc4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.43,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(C(F)(F)F)cc4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.29,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(Cl)cc4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.36,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(F)cc4)c4c3OCO4)c3c(N)ncnc32)C1,,,6.75,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(N(C)C)cc4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.85,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(N(CC)CC)cc4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.57,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(OC)c(OC)c4)c4c3OCO4)c3c(N)ncnc32)C1,,,6.83,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc(OC)cc4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.36,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccc[nH]4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.0,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4cccc(Cl)c4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.36,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4cccc(N(C)C)c4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.01,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4cccc5c4CCCC5)c4c3OCO4)c3c(N)ncnc32)C1,,,7.46,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccccc4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.14,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccccc4Cl)c4c3OCO4)c3c(N)ncnc32)C1,,,6.97,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccccc4N(C)C)c4c3OCO4)c3c(N)ncnc32)C1,,,6.91,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccccn4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.16,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4ccco4)c4c3OCO4)c3c(N)ncnc32)C1,,,6.72,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4cccs4)c4c3OCO4)c3c(N)ncnc32)C1,,,7.21,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(NC(=O)c4sc5ccccc5c4Cl)c4c3OCO4)c3c(N)ncnc32)C1,,,7.52,,,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,,,7.74,,,,,
C=CC(=O)N1CCC[C@@H]1COc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)nc2[nH]cc(-c3cncc(NC)n3)c12,,,7.16,,,,,
C=CC(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(NC(=O)c3ccc(N(C)C)cc3)c3c2OCO3)c2c(N)ncnc21,,,6.19,,,,,
C=CC(=O)N1CCC[C@@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,,,4.89,,,,,
C=CC(=O)N1CCC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3C)c3c(N)ncnc32)C1,,,6.06,,,,,
C=CC(=O)N1CCC[C@H](n2nc(C(=O)c3ccc(CC(=O)N(C)C)c(C)c3C)c3c(N)ncnc32)C1,,,7.48,,,,,
C=CC(=O)N1CCC[C@H]1COc1nc(Nc2ccc(N3CCN(C(C)=O)CC3)cc2)nc2[nH]cc(-c3cncc(NC)n3)c12,,,8.43,,,,,
C=CC(=O)N1CCC[C@H]1Cn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,,,5.84,,,,,
C=CC(=O)N1CCN(CCCn2c(=O)c(-c3c(Cl)c(OC)cc(OC)c3Cl)cc3cnc(NC)nc32)CC1,,,6.25,,,,,
C=CC(=O)N1CCN(c2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)cc(C(F)(F)F)c2)CC1,,,6.05,,,,,
C=CC(=O)N1CCN(c2cc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)ccc2F)CC1,,,6.06,,,,,
C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5cc(C)ccc45)C(=O)NC3=O)c2)CC1,,,7.154999999999999,,,,,
C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5cc(F)ccc45)C(=O)NC3=O)c2)CC1,,,7.32,,,,,
C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccc(F)cc45)C(=O)NC3=O)c2)CC1,,,7.16,,,,,
C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,,,8.82,,,,,
C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ncccc45)C(=O)NC3=O)c2)CC1,,,7.26,,,,,
C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4ccc(Cl)cc4)C(=O)NC3=O)c2)CC1,,,5.4,,,,,
C=CC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4cn(C)c5ccccc45)C(=O)NC3=O)c2)CC1,,,7.465,,,,,
C=CC(=O)N1CCN(c2ccc(C)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,,,7.484999999999999,,,,,
C=CC(=O)N1CCN(c2ccc(Cl)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,,,8.37,,,,,
C=CC(=O)N1CCN(c2ccc(OC)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,,,7.28,,,,,
C=CC(=O)N1CCN(c2ccc([N+](=O)[O-])c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,,,7.1,,,,,
C=CC(=O)N1CCN(c2cccc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,,,6.63,,,,,
C=CC(=O)N1CCOc2ccc(-c3ncnc4[nH]cc(CCOC)c34)cc21,,,8.305,,,,,
C=CC(=O)N1CC[C@@H](C)[C@@H](N(C)c2ncnc3[nH]ccc23)C1,6.279999999999999,5.69,7.12,,0.589999999999999,-0.8400000000000007,,-0.8400000000000007
C=CC(=O)N1CC[C@@H](C)[C@H](Nc2ncnc3[nH]ccc23)C1,,,5.12,,,,,
C=CC(=O)N1CC[C@@H](N2N=C(Nc3ccc(Oc4ccccc4)cc3)c3c[nH]c4ncnc2c34)C1,,,7.3,,,,,
C=CC(=O)N1CC[C@H](C)[C@@H](Nc2ncnc3[nH]ccc23)C1,,,7.25,,,,,
C=CC(=O)N1CC[C@H]2CCN(c3ncnc4[nH]ccc34)[C@H]2C1,6.01,,7.135,,,-1.125,,-1.125
C=CC(=O)N1CCc2ccc(-c3ncnc4[nH]cc(C(=O)OCC)c34)cc21,,,10.09,,,,,
C=CC(=O)N1CCc2ccc(-n3c(=O)ccc4cnc5ccc(-c6ccc(N)nc6)cc5c43)cc21,,,5.25,,,,,
C=CC(=O)N1CCc2ccc(-n3c(=O)ccc4cnc5ccc(-c6ccc(N7CCN(C)CC7)cc6)cc5c43)cc21,,,5.81,,,,,
C=CC(=O)N1CCc2ccc(-n3c(=O)ccc4cnc5ccc(-c6cn[nH]c6)cc5c43)cc21,,,5.67,,,,,
C=CC(=O)N1CCc2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnc7ccccc7c6)cc5c43)cc21,,,6.01,,,,,
C=CC(=O)N1CCc2ccc(-n3c(=O)ccc4cnc5ccc(-c6cnn(C)c6)cc5c43)cc21,,,5.385,,,,,
C=CC(=O)N1CCc2ccc(N3C(=O)CCc4cnc5ccc(-c6cnn(C)c6)cc5c43)cc21,,,5.29,,,,,
C=CC(=O)N1C[C@@H](C)C[C@@H](Nc2ncnc3[nH]ccc23)C1,,,7.22,,,,,
C=CC(=O)N1C[C@H](C)C[C@@H](Nc2ncnc3[nH]ccc23)C1,,,5.69,,,,,
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,5.79,,7.48,,,-1.6900000000000004,,-1.6900000000000004
C=CC(=O)NCC(=O)N1CCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)CC1,,,7.39,,,,,
C=CC(=O)NCC(=O)Nc1cccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)c1,6.45,,6.99,,,-0.54,,-0.54
C=CC(=O)NCC(=O)Nc1cccc(-c2cc(Nc3cnn(CCOC)c3)ncn2)c1,7.25,5.81,7.18,,1.4400000000000004,0.07000000000000028,,0.07000000000000028
C=CC(=O)NCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,,,5.2,,,,,
C=CC(=O)NCCCCN(C)c1ccc(C(F)(F)F)c(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c1,,,7.8,,,,,
C=CC(=O)NCCCN(C)c1ccc(C(F)(F)F)c(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c1,,,7.555,,,,,
C=CC(=O)NCCCN(C)c1ccc([N+](=O)[O-])c(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c1,,,7.94,,,,,
C=CC(=O)NCCN(C)c1ccc(C(F)(F)F)c(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c1,,,8.625,,,,,
C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(-c5cn[nH]c5)ccc34)cc12,,,6.35,,,,,
C=CC(=O)NCCOc1cc(Cc2ccccc2)cc2[nH]c(-c3n[nH]c4cc(C(F)F)ccc34)cc12,,,6.5,,,,,
C=CC(=O)NCCOc1ccc(F)c(C(=O)n2nc(Nc3ccc(C(=O)NC)cc3)nc2N)c1F,,6.21,,,,,,
C=CC(=O)NCCc1cc(F)c(C(=O)n2nc(Nc3ccc(C(=O)NC)cc3)nc2N)c(F)c1,,6.62,,,,,,
C=CC(=O)NCCc1ccc(F)c(C(=O)n2nc(Nc3ccc(C(=O)NC)cc3)nc2N)c1F,,6.25,,,,,,
C=CC(=O)NCCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,,,5.48,,,,,
C=CC(=O)NCc1ccc(F)c(C(=O)n2nc(Nc3ccc(C(=O)NC)cc3)nc2N)c1F,,6.0,,,,,,
C=CC(=O)NCc1ccc(Nc2ncc(C)c(-c3cnn(C(C)C)c3)n2)cc1,6.97,7.355,6.68,7.11,-0.3850000000000007,0.29000000000000004,-0.14000000000000057,-0.3850000000000007
C=CC(=O)N[C@@H]1CCCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)C1,,,6.7,,,,,
C=CC(=O)N[C@H]1CCCN(c2ccc(C(F)(F)F)c(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c2)C1,,,7.68,,,,,
C=CC(=O)N[C@H]1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)CC1,,,5.08,,,,,
C=CC(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1C,,,10.48,,,,,
C=CC(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1Cl,,,10.18,,,,,
C=CC(=O)Nc1cc(-c2ncnc3[nH]cc(C(=O)OCC)c23)ccc1OC,,,9.96,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(COc6cccc(C(F)(F)F)c6)cc5)cc4c32)ccc1C,,,6.19,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(N)nc5)cc4c32)ccc1C,,,6.75,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NC(=O)NC)cc5)cc4c32)ccc1C,,,6.66,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc(NS(C)(=O)=O)cc5)cc4c32)ccc1C,,,6.76,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccc6c(c5)OCCO6)cc4c32)ccc1C,,,6.72,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccccc5)cc4c32)ccc1C,,,7.6,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5cccnc5)cc4c32)ccc1C,,,5.82,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccoc5)cc4c32)ccc1C,,,7.76,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5ccsc5)cc4c32)ccc1C,,,7.41,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5cn[nH]c5)cc4c32)ccc1C,,,7.335,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5cnc6ccccc6c5)cc4c32)ccc1C,,,6.01,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(-c5cnn(C)c5)cc4c32)ccc1C,,,6.46,,,,,
C=CC(=O)Nc1cc(-n2c(=O)ccc3cnc4ccc(/C=C/c5ccccc5)cc4c32)ccc1C,,,5.25,,,,,
C=CC(=O)Nc1cc(CNc2nc(Nc3cnn(C)c3)ncc2Cl)ccc1F,,,8.36,,,,,
C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4cc5c(s4)CCCC5)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,,,5.99,,,,,
C=CC(=O)Nc1cc(Nc2cc(-c3cccc(NC(=O)c4ccc(N(C)C)cc4)c3C)cn(C)c2=O)ccc1C(=O)N1CCOCC1,,,5.7,,,,,
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OCC4(F)F)n2)ccc1N(C)CCN(C)C,,,8.92,,,,,
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@@H]4F)n2)ccc1N(C)CCN(C)C,,,8.89,,,,,
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4F)n2)ccc1N(C)CCN(C)C,,,8.89,,,,,
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N(C)CCN(C)C,5.54,5.86,8.72,6.37,-0.3200000000000003,-3.1800000000000006,-0.8300000000000001,-3.1800000000000006
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCC(N(C)C)C1,6.57,6.22,8.72,6.73,0.35000000000000053,-2.1500000000000004,-0.16000000000000014,-2.1500000000000004
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCC(N(C)C)CC1,5.98,6.36,8.6,6.62,-0.3799999999999999,-2.619999999999999,-0.6399999999999997,-2.619999999999999
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCC(N2CCN(C)CC2)CC1,5.81,5.99,8.74,6.43,-0.1800000000000006,-2.9300000000000006,-0.6200000000000001,-2.9300000000000006
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCC2(CCN(C)CC2)CC1,6.05,5.97,8.26,6.63,0.08000000000000007,-2.21,-0.5800000000000001,-2.21
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCN(CC)CC1,6.32,6.44,8.66,6.78,-0.1200000000000001,-2.34,-0.45999999999999996,-2.34
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1CCOCC1,5.95,5.93,8.8,6.47,0.020000000000000462,-2.8500000000000005,-0.5199999999999996,-2.8500000000000005
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1C[C@@H]2C[C@H]1CO2,6.72,6.45,8.82,6.83,0.2699999999999996,-2.1000000000000005,-0.11000000000000032,-2.1000000000000005
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4O)n2)ccc1N1C[C@H]2C[C@@H]1CN2C,6.1,6.28,8.82,6.73,-0.1800000000000006,-2.7200000000000006,-0.6300000000000008,-2.7200000000000006
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4OC(C)C)n2)ccc1N(C)CCN(C)C,,,8.89,,,,,
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4OC)n2)ccc1N(C)CCN(C)C,5.33,5.69,8.51,6.44,-0.3600000000000003,-3.1799999999999997,-1.1100000000000003,-3.1799999999999997
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(O[C@@H]3CO[C@H]4[C@@H]3OC[C@H]4OCC)n2)ccc1N(C)CCN(C)C,,,8.89,,,,,
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,,,5.95,,,,,
C=CC(=O)Nc1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)cc1,6.02,5.8,6.95,,0.21999999999999975,-0.9300000000000006,,-0.9300000000000006
C=CC(=O)Nc1ccc(-c2cc(Nc3cnn(CCOC)c3)ncn2)cc1,5.78,,7.17,,,-1.3899999999999997,,-1.3899999999999997
C=CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,5.88,6.0,8.77,5.55,-0.1200000000000001,-2.8899999999999997,0.33000000000000007,-2.8899999999999997
C=CC(=O)Nc1ccc(-c2ccnc(Nc3cnn(CCOC)c3)n2)cc1,5.81,5.97,8.04,,-0.16000000000000014,-2.2299999999999995,,-2.2299999999999995
C=CC(=O)Nc1ccc(CNc2cc(Nc3ccc(N4CCN(C)CC4)cc3)ncn2)cc1,6.14,,8.1,,,-1.96,,-1.96
C=CC(=O)Nc1ccc(CNc2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)cc1,5.94,6.04,8.08,,-0.09999999999999964,-2.1399999999999997,,-2.1399999999999997
C=CC(=O)Nc1ccc(CNc2cc(Nc3cnn(C)c3)ncn2)cc1,6.19,,7.62,,,-1.4299999999999997,,-1.4299999999999997
C=CC(=O)Nc1ccc(CNc2cc(Nc3cnn(CCO)c3)ncn2)cc1,5.91,5.68,8.03,5.66,0.23000000000000043,-2.119999999999999,0.25,-2.119999999999999
C=CC(=O)Nc1ccc(CNc2cc(Nc3cnn(CCOC)c3)ncn2)cc1,6.07,,8.03,5.64,,-1.959999999999999,0.4300000000000006,-1.959999999999999
C=CC(=O)Nc1ccc(CNc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)cc1,,,7.08,,,,,
C=CC(=O)Nc1ccc(CNc2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)cc1,,,9.06,,,,,
C=CC(=O)Nc1ccc(CNc2nc(Nc3cnn(C)c3)ncc2Cl)cc1,,,9.24,,,,,
C=CC(=O)Nc1ccc(CNc2nc(Nc3cnn(CC(=O)NC)c3)ncc2Cl)cc1,,,8.7,,,,,
C=CC(=O)Nc1ccc(CNc2nc(Nc3cnn(CCOC)c3)ncc2Cl)cc1,,,8.89,,,,,
C=CC(=O)Nc1ccc(Cn2c(=O)ccc3cnc(Nc4ccccc4OC)nc32)cc1,,,7.14,,,,,
C=CC(=O)Nc1ccc(Cn2nc(-c3cc(C(C)(C)O)n(C)n3)c3c(N)ncnc32)cc1,,6.36,,,,,,
C=CC(=O)Nc1ccc(Cn2nc(-c3cc(N4CCOCC4)n(C)n3)c3c(N)ncnc32)cc1,,6.22,6.11,,,,,
C=CC(=O)Nc1ccc(F)c(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,,,9.37,,,,,
C=CC(=O)Nc1ccc2nccc(Oc3ccc(C(=O)Nc4cc(CC)ccn4)cc3)c2c1,,,6.08,,,,,
C=CC(=O)Nc1ccc2ncn(-c3cncc(NC(C)(C)C)n3)c2c1,,7.4,8.15,,,,,
C=CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,,,5.5,,,,,
C=CC(=O)Nc1cccc(-c2c[nH]c3ncccc23)c1,,,9.7,,,,,
C=CC(=O)Nc1cccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncn2)c1,5.96,5.69,6.74,,0.2699999999999996,-0.7800000000000002,,-0.7800000000000002
C=CC(=O)Nc1cccc(-c2cc(Nc3cnn(C)c3)ncn2)c1,6.18,5.65,6.52,,0.5299999999999994,-0.33999999999999986,,-0.33999999999999986
C=CC(=O)Nc1cccc(-c2cc(Nc3cnn(CC(=O)NC)c3)ncn2)c1,6.08,,6.86,,,-0.7800000000000002,,-0.7800000000000002
C=CC(=O)Nc1cccc(-c2cc(Nc3cnn(CCN(C)C)c3)ncn2)c1,6.14,,6.51,,,-0.3700000000000001,,-0.3700000000000001
C=CC(=O)Nc1cccc(-c2cc(Nc3cnn(CCO)c3)ncn2)c1,,5.59,6.22,,,,,
C=CC(=O)Nc1cccc(-c2cc(Nc3cnn(CCOC)c3)ncn2)c1,6.25,5.54,7.0,,0.71,-0.75,,-0.75
C=CC(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c(C)c(C)c23)c1C,,,7.55,,,,,
C=CC(=O)Nc1cccc(-c2ccc(C(N)=O)c3[nH]c4c(c23)CCC(C(C)(C)O)C4)c1C,,5.48,7.39,,,,,
C=CC(=O)Nc1cccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1,5.67,5.75,7.52,5.61,-0.08000000000000007,-1.8499999999999996,0.05999999999999961,-1.8499999999999996
C=CC(=O)Nc1cccc(-c2ccnc(Nc3cnn(CCOC)c3)n2)c1,5.96,5.89,7.26,5.54,0.07000000000000028,-1.2999999999999998,0.41999999999999993,-1.2999999999999998
C=CC(=O)Nc1cccc(-c2cnc3ccccc3n2)c1,,,7.35,,,,,
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(-c4ccccc4)c23)c1,,,10.8,,,,,
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1,,6.1,10.4,,,,,
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(C(=O)OCC)c23)c1C,,,9.72,,,,,
C=CC(=O)Nc1cccc(-c2ncnc3[nH]cc(CCOC)c23)c1,,,7.355,,,,,
C=CC(=O)Nc1cccc(-c2ncnc3[nH]ccc23)c1,5.535,,9.11,,,-3.5749999999999993,,-3.5749999999999993
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,,,7.5,,,,,
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1,5.55,,7.52,,,-1.9699999999999998,,-1.9699999999999998
C=CC(=O)Nc1cccc(-n2c(=O)ccc3cnc4ccc(-c5ccc(N)nc5)cc4c32)c1,,,6.18,,,,,
C=CC(=O)Nc1cccc(-n2c(=O)ccc3cnc4ccc(-c5cn[nH]c5)cc4c32)c1,,,6.65,,,,,
